0.092586584	0.01004102	0.15064275	-0.090678565	-0.08071936	0.041664742	0.008999594	0.08158779	-0.02238365	0.027222369	-0.01916836	-0.008985476	-0.11118869	0.01586851	0.026780652	-0.34956834
0.0013818111	0.050991505	0.08882216	-0.05903201	-0.19613765	0.043802395	0.018009378	0.023050299	-0.10774034	-0.08885292	0.00376059	0.036383707	-0.16159482	0.02743897	0.003869937	-0.34596342
0.052653737	0.08330983	0.098958366	-0.06460707	-0.2493551	-0.03538663	0.06395943	-0.014282445	-0.13633463	-0.03479756	0.010718241	0.054396465	-0.17734092	0.033888426	-0.040416736	-0.46914896
0.10279672	0.03704703	0.171051	-0.080985196	-0.14505523	0.065873526	0.059897438	0.057385568	-0.0651433	-0.063991055	-0.029125785	-0.012648508	-0.091615215	0.0246871	-0.03791162	-0.37544972
0.048596576	0.020958936	0.112244785	-0.08654625	-0.13226369	0.0028762917	-0.024064038	0.06822943	-0.01450656	0.033213075	0.06385729	-0.0023331626	-0.101225115	0.024638385	0.03690422	-0.31604332
0.0434156	0.026214458	0.07847146	-0.010146456	-0.17904483	0.017998386	0.058571905	0.055851802	-0.023526274	0.007860521	0.00073600106	-0.045864303	-0.10986606	0.016527744	0.0196754	-0.2756895
0.057895616	-0.023341442	0.15706308	-0.06053282	-0.13492319	0.013854765	0.0636545	-0.007695955	-0.030580169	-0.08561425	-0.018869564	0.016826792	-0.10956169	0.01336052	0.031981982	-0.3748444
0.030215338	0.0058630463	0.12953863	-0.018528001	-0.14612989	0.08167502	-0.011973603	0.054071564	-0.050672658	-0.021198174	0.02730875	0.0146881	-0.06293506	0.027354145	0.010194801	-0.19685173
0.08195708	0.012423074	0.20447832	-0.04582656	-0.12079467	0.067821026	-0.006950325	0.0025874146	-0.045177124	-0.021111485	0.011765154	0.020548275	-0.050370384	-0.055855263	0.019786546	-0.30899954
-0.035584766	0.034011137	0.0779073	-0.016213732	-0.18428552	-0.011863058	0.06193791	-0.06086405	-0.09339134	-0.07596798	-0.03334294	0.07321063	-0.11743085	0.02937855	-0.11009445	-0.35573235
0.008298609	-0.03306229	0.061073493	-0.039067905	-0.16463143	0.02170352	0.012300795	0.061854795	-0.0018522457	-0.03257121	-0.037829246	0.03701403	-0.13032372	0.012328623	-0.02406699	-0.19711317
0.07852594	0.032560226	0.16681425	-0.061638255	-0.23577479	0.075175576	0.04208754	0.07871371	-0.044336557	-0.023399891	-0.01626961	-0.040817346	-0.091119036	0.02956085	-0.064875096	-0.34592265
-0.013841827	-0.02020428	0.032915495	0.00224127	-0.09553787	0.02292431	0.045249157	0.042138528	-0.06690163	-0.035900775	0.041363318	-0.005602699	-0.063023806	0.027116295	-0.0009940437	-0.25757816
0.1152188	-0.048698176	0.08190859	-0.05077521	-0.081936136	0.05677035	-0.075907014	0.11637576	-0.0067774993	0.029891936	0.0038656292	-0.07306477	-0.03025687	-0.066313304	0.063017875	-0.17274222
0.014356203	-0.030825134	0.10790624	-0.03525498	-0.17045817	0.03872309	0.038006656	0.04846705	-0.048376124	-0.031118056	0.03141918	0.036040742	-0.13345806	0.0021491137	-0.05762228	-0.32483497
0.07230647	-0.024301874	0.16809969	-0.0491959	-0.04976628	0.068042524	-0.006120347	0.037462745	0.0067131906	0.043827105	0.054317012	-0.051169574	-0.059044268	-0.011206309	0.0023623556	-0.134718
0.09431463	-0.0034440274	0.12914059	-0.0056501804	-0.16565283	0.035779	-0.027642097	-0.0045774183	-0.034140725	-0.017847879	0.03346531	-0.022842439	-0.14898275	-0.02872503	-0.006282508	-0.31731477
0.020021189	0.009192181	0.12129638	-0.035721876	-0.19559327	0.054469116	0.039701197	0.006797612	-0.010800874	-0.02288146	0.019775966	-0.032999437	-0.092679136	0.016069945	0.0071834247	-0.30531794
0.046968456	0.017222468	0.0627433	-0.040955164	-0.09035493	-0.018481165	-0.017587576	0.012109732	0.0003316913	-0.013204573	0.0106995385	-0.019012468	-0.067279726	0.03683177	0.01033619	-0.22265776
0.05481488	0.052278638	0.10649773	-0.008077622	-0.10796985	0.0049385615	0.03581772	0.023695465	-0.025124922	-0.08699795	-0.06448082	0.03211809	-0.14922458	-0.00340123	-0.0432635	-0.27343884
0.06693302	-0.055982232	0.08403023	-0.024029905	-0.081718884	0.03392644	-0.05191187	0.08196829	0.018754795	0.033987578	0.034599207	-0.0361799	-0.016263857	-0.047100294	-0.030760868	-0.10350529
0.07455359	-0.033326115	0.13683544	-0.01228118	-0.106786616	-0.01602482	0.01721805	0.037283655	0.0008222638	-0.009728063	0.03964857	-0.044491358	-0.06560582	0.022390716	-0.048036784	-0.30748728
0.0084120175	0.10033343	0.06693969	0.04722531	-0.21050549	-0.039947856	0.12105143	-0.08605969	-0.06755416	-0.070029244	-0.032914467	0.042990953	-0.17298363	0.022478456	-0.114301756	-0.3590056
0.098737486	-0.038558565	0.10901165	-0.050913613	-0.026545051	0.07072686	-0.029346935	0.032790758	0.06282041	0.05834287	0.09227891	-0.1067459	-0.014650273	-0.113965146	0.030151092	-0.12169158
0.033163857	0.031894885	0.10047382	-0.035061255	-0.06953074	-0.0015869775	-0.0409555	0.021375904	-0.0290635	-0.03022701	0.03024821	0.026771244	-0.05511354	0.025471853	0.00027428812	-0.21920116
0.07455887	0.025043013	0.13235193	-0.06792358	-0.075689115	-0.020103652	0.06338967	0.027668748	-0.04826959	-0.066152856	-0.002635967	0.03854101	-0.1131719	0.023163578	0.046376638	-0.17941026
-0.026729677	-0.0020498943	-0.009780371	0.01321135	-0.14608306	0.0147607075	0.0069272206	0.017361239	-0.04533898	-0.050265275	-0.020421682	0.088662155	-0.074066274	-0.013506192	-0.06182229	-0.24292926
0.06494371	-0.029453648	0.07857295	-0.0380242	-0.08422853	-0.0021387318	0.02308579	0.006728068	0.02693251	-0.014658764	0.05557995	-0.040107954	-0.059252553	-0.06789463	0.007044229	-0.2713246
0.05419406	0.017109342	0.10277521	-0.015625045	-0.11258541	0.08140097	-0.012082871	0.059391744	0.024215331	0.01211932	0.04512363	-0.0996197	-0.010116716	-0.021557469	0.058389872	-0.23660858
0.06401632	0.024560375	0.03893952	-0.046745807	-0.109878935	0.04638121	0.023633063	0.036327045	-0.07928739	-0.015481973	-0.04072605	-0.04486713	-0.049000192	-0.03344312	0.02341453	-0.22556072
0.019316386	-0.018713424	0.0848742	-0.021059094	-0.13496073	0.0674411	-0.0055158986	0.05129805	0.0047316863	-0.007607271	0.011595878	0.0002209384	-0.081671715	-0.005323936	0.038356185	-0.22294085
0.07330079	-0.06395226	0.10163472	-0.07487292	-0.07357511	0.0031788694	0.03321382	0.034192808	0.03874351	-0.027659826	0.036652457	0.016503716	-0.026656553	-0.0048906673	0.041170143	-0.19652094
0.039984997	-0.038507614	0.12713891	-0.07461816	-0.09296302	0.032459818	0.016575145	0.08772163	-0.049263716	0.013388633	0.030090012	0.006938728	-0.054295573	-0.030169524	0.028343225	-0.32639003
-0.011515426	-0.02168432	0.05951711	-0.015594646	-0.10506471	0.014091776	-0.009478208	0.04632168	-0.035389714	-0.021855436	0.03401892	0.028619252	-0.020315794	0.0015807637	0.010218603	-0.10280985
0.02666666	0.008739278	0.08727962	0.0041008815	-0.05324997	0.022014197	0.03450399	-0.008363374	-0.03173389	0.041846048	0.058468588	0.009803253	-0.0019835467	-0.0503616	-0.0031867842	-0.11940727
0.028521532	0.077215664	-0.002489045	0.018570911	-0.16254222	-0.07847084	0.047791164	-0.038863584	-0.07831577	-0.04533362	-0.023002038	0.098492235	-0.16213627	0.03875296	-0.04140414	-0.33974344
0.058849245	-0.011157527	0.08831602	0.029782722	-0.1172159	0.052940622	0.018856486	-0.013733591	0.016001219	0.019516323	-0.0405773	-0.013652472	-0.10939049	0.037540678	-0.002734211	-0.19943868
-0.03254443	0.045043007	0.043280073	0.051355448	-0.13904545	-0.03872825	0.06571068	0.007634806	-0.083415575	-0.08793011	0.0058970703	0.0144054955	-0.071465924	0.022497846	-0.056414235	-0.2803855
0.03800987	-0.011595757	0.08195852	-0.0054157753	-0.053326014	0.01876179	0.02661408	0.022672404	0.033026867	-0.038598146	0.033969402	-0.011975424	0.0018430091	0.032792453	0.008250693	-0.14023815
0.05713102	-0.005521165	0.003491457	0.028706241	-0.04304101	0.023219466	0.033052552	0.05031096	-0.022013972	-0.002014137	-0.02232304	-0.044114906	0.0052635917	0.027609935	-0.013717173	-0.056777127
0.06221361	-0.014524326	0.08189914	-0.018881828	-0.09150195	0.053790737	-0.056731448	0.069594614	0.01799224	0.04280165	0.04329926	-0.04090026	-0.009856265	-0.052183595	0.00034970394	-0.14776544
0.06252498	-0.0011006445	0.043273695	-0.021143487	-0.11345154	0.03857834	-0.023829572	-0.014757984	-0.0054593766	-0.013593492	-0.023371788	-0.016291907	-0.043540925	0.009133803	-0.0044667586	-0.23588377
0.11821393	-0.0699958	0.13411216	-0.09251389	-0.09832436	0.0633187	-0.044317327	0.051037006	0.008121105	0.028764296	0.11481517	-0.092488095	-0.00853765	-0.08551349	0.10786442	-0.16984606
0.031366587	0.036955237	0.08978428	-0.012348081	-0.09646646	0.055169355	-0.022646204	0.014362107	-0.02402523	-0.065155484	0.012006903	-0.034898687	-0.084968574	-0.037109323	0.0007956493	-0.23537591
0.03247746	-0.030238118	0.099903986	-0.0064750034	-0.11306659	0.06546861	-0.023242006	0.016880762	1.4967882e-06	0.012553041	0.0024051287	-0.045959298	-0.079870194	-0.06176926	0.039258014	-0.20499969
0.050953135	-0.009816226	0.16225474	-0.040741928	-0.066101916	0.029705046	-0.019209256	0.058904342	0.0009733636	0.014018854	0.027922826	-0.10832212	0.004692721	-0.023196591	0.06499865	-0.08539164
0.037893046	0.07029052	0.046008293	0.053471845	-0.14084876	-0.03846077	0.01491848	-0.025167873	-0.06180919	-0.096691914	-0.05805744	0.059236377	-0.04270325	0.046354387	-0.060817443	-0.16231032
0.07432053	0.020599779	0.04936569	-0.020364923	-0.088424385	-0.0094013205	0.031495526	0.04677137	-0.05001682	-0.015846895	-0.0015706196	0.038713448	-0.09128872	-0.040478032	0.015113969	-0.15170842
0.05605226	-0.019667117	0.10173128	-0.022469504	-0.00056454225	0.04810935	0.016896347	0.04274969	-0.033524834	0.061691895	0.07408346	-0.0117039755	-0.008840564	-0.009928151	-0.0023438921	-0.11186521
0.033464983	0.02817358	0.038041648	0.035156183	-0.11536335	0.03321891	0.032606672	-0.03315108	-0.051820796	-0.011165937	-0.0540078	-0.019314002	-0.024177697	-0.037915807	-0.02725444	-0.057289857
0.031777244	0.014869123	0.020520365	-0.0030297693	-0.16122136	0.008340097	0.06915187	-0.0033167587	-0.043658085	-0.067442186	-0.03787239	0.057224967	-0.14508455	0.0774579	-0.08612322	-0.28672567
-0.06111385	0.048060365	0.029183641	0.023201108	-0.13705675	-0.06168822	0.075277545	-0.06883381	-0.036138397	-0.12004578	-0.052834854	0.061872426	-0.15651758	0.05697419	-0.104054354	-0.21408376
-0.052850377	0.05121055	0.024855949	0.022514207	-0.096968494	0.010873501	0.02370028	-0.020787261	-0.052237857	-0.065359555	-0.063558206	0.055345695	-0.06368247	0.043278094	-0.056066222	-0.18534061
-0.011205658	0.08363778	-0.008517036	-0.005341213	-0.1179156	-0.061864972	0.113768175	-0.06697981	-0.07478895	-0.118972406	-0.07078441	0.029589511	-0.124291316	0.089575976	-0.032480262	-0.21316111
0.025585316	0.051189765	-0.029183535	-0.0072042886	-0.0923493	-0.067862816	0.085493565	-0.056146238	-0.029406393	-0.023791257	0.010967515	0.075454935	-0.06688713	0.013289084	-0.055366617	-0.1666079
-0.026684651	0.0069093877	-0.036842	0.026495278	0.003551479	-0.0015209403	0.07831731	-0.0020342208	-0.05004027	-0.023758555	-0.0072883437	0.05793953	-0.061423436	0.072471485	-0.01459744	0.08044594
-0.010863952	0.033945832	0.026297642	0.041306008	-0.044854335	-0.0062361713	0.018277977	0.04911317	-0.017243981	0.007308543	0.0215306	-0.004130135	-0.06778012	-0.020163817	-0.034220133	-0.20131241
-0.00045132	-0.041994393	0.0815265	-0.020081364	-0.06687882	0.07314099	-0.029800702	0.006263628	-0.0014387494	-0.01713227	0.03868069	-0.0044599813	-0.07271295	-0.01861978	-0.01105435	-0.10756555
0.08622519	-0.030661078	0.08775957	-0.08212262	-0.16519457	0.046312764	-0.022477644	0.03670606	-0.008720309	-0.020823812	0.026381478	-0.025243578	-0.0610666	0.017981721	0.030090054	-0.2819978
-0.06505646	0.077774845	0.010658257	0.022541706	-0.16615768	-0.048418928	0.12639987	-0.10576448	-0.09779596	-0.11315788	-0.050645392	0.07000585	-0.10254892	0.075955406	-0.068077736	-0.22077142
0.1003736	-0.14344257	0.16476062	-0.08413145	-0.014715435	0.15640143	-0.050639924	0.11928567	0.10929717	0.117835164	0.038188763	-0.1748638	0.017260315	-0.10175313	0.06193261	-0.10783665
0.08075428	-0.047433216	0.11692545	-0.07247014	0.0021349278	0.12460555	-0.04543131	0.017402658	0.05506404	0.05197062	0.031021807	-0.07443626	0.014915967	-0.021213716	0.0077470345	-0.13059694
-0.01960912	0.039908938	0.01977083	0.07254854	-0.14172368	-0.006316611	0.107489	-0.026373195	-0.05025214	-0.111015156	-0.0069719013	0.040675577	-0.10621808	0.0938314	-0.08594442	-0.27295735
0.09561838	-0.08650798	0.16559657	-0.16930847	-0.032337982	0.09834923	-0.12145221	0.17716178	0.0943868	0.07143299	0.09511584	-0.1311152	0.03994869	-0.090859026	0.12542272	-0.12810622
